template_id,jumbler,week,index,digit_1,digit_2,digit_3,digit_4,lock,param_laplace,param_alpha_pmi,param_w12,param_w34,param_w_cross,param_socs_bonus_log,param_leak_on,param_beta_leak,param_use_cross_pool,param_K_prefix,param_K_suffix,param_use_mass_split,param_sample_limit,param_respect_locks,param_lock_threshold,param_always_offer_isolators,param_top_n,stat_n_rows,stat_pat_AAAA,stat_pat_AABB,stat_pat_ABAB,stat_pat_ABBA,stat_pat_palindrome,stat_pat_inc_seq,stat_pat_dec_seq,stat_pat_year_like,stat_pos1_entropy,stat_pos1_mode,stat_pos1_mode_p,stat_pos2_entropy,stat_pos2_mode,stat_pos2_mode_p,stat_pos3_entropy,stat_pos3_mode,stat_pos3_mode_p,stat_pos4_entropy,stat_pos4_mode,stat_pos4_mode_p,stat_pair12_mean_abs_pmi,stat_pair12_max_abs_pmi,stat_pair34_mean_abs_pmi,stat_pair34_max_abs_pmi
al_w34,al,3,,4,3,5,8,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,3,,5,2,6,7,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,3,,5,3,5,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,3,,4,2,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,3,,3,2,4,8,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,3,,6,3,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,3,,3,2,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,3,,5,1,5,8,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,2,6,8,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,2,9,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,0,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,3,3,7,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,2,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,3,3,7,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,2,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,1,8,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,6,3,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,4,9,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,3,4,7,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,4,3,9,0,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,4,3,9,0,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,4,4,9,0,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,2,6,0,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,3,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,3,6,1,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,3,3,7,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,3,6,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
al_w34,al,4,,5,3,5,9,masterlock,1.0,0.7,1.0,1.4,0.25,0.3364722366212129,False,0.0,True,80,80,True,400,True,0.88,True,20,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,1.2217579543965789,5,0.55,1.4081567856028216,3,0.4,1.3486530834068866,6,0.475,1.1642540075965109,9,0.6,23.5854345799176,27.631021115928547,23.844982289376706,27.631021115928547
mp_w6,mp,6,,5,4,3,4,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,5,4,8,0,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,6,4,6,8,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,6,5,9,2,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,8,1,3,3,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,9,8,6,4,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,3,5,0,6,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,3,9,5,7,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,6,8,3,3,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,8,9,8,0,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,0,6,3,5,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,1,7,9,8,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,1,6,8,9,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,1,6,8,9,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,2,9,9,1,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,9,4,7,0,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,9,4,0,8,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,7,7,7,0,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,7,1,9,0,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
mp_w6,mp,6,,9,0,5,9,rockbros,1.0,0.750006177813184,1.2188305871844896,1.0505595988932823,0.33636013131211434,0.011395283681932824,False,0.0,False,80,80,True,700,True,0.88,True,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1116308425056016,9,0.2,1.9865302366210549,4,0.25,1.8866967846580784,3,0.2,2.125159672733044,0,0.25,23.160111153984243,27.631021115928547,23.419805826007796,27.631021115928547
